Date,Open,High,Low,Close,Volume
12-11-2018,32.851,32.9488,31.9711,32.1666,324000
13-11-2018,31.7755,31.8733,31.0911,31.2867,989722
14-11-2018,30.309,31.58,30.1134,30.4067,521550
15-11-2018,30.7,30.7,29.8201,30.309,296004
16-11-2018,30.6023,31.0912,30.5045,30.7,237936
19-11-2018,30.7,31.5799,30.7,31.58,272695
20-11-2018,30.309,31.1889,26.5937,30.8956,198036
21-11-2018,30.7001,32.3622,30.4067,32.2644,611399
22-11-2018,32.2644,32.4599,31.7755,31.9711,294915
23-11-2018,31.7756,32.0689,31.4822,31.4822,229435
26-11-2018,31.58,32.5577,31.2867,32.2644,514996
27-11-2018,32.4599,32.4599,31.7755,31.8733,225315
28-11-2018,32.0688,32.3622,31.8733,32.0688,150500
29-11-2018,32.2643,33.5354,32.2643,32.851,1189856
30-11-2018,32.851,33.8287,32.4599,33.0465,277172
03-12-2018,33.242,34.122,32.9487,33.9265,517134
04-12-2018,34.2198,34.3176,33.4376,33.8287,723899
05-12-2018,33.4376,33.7309,33.0465,33.5354,397680
06-12-2018,32.7532,34.0243,32.7532,33.6332,409544
07-12-2018,33.731,34.5131,33.5354,34.122,571010
10-12-2018,34.122,34.122,33.3398,33.4376,295299
11-12-2018,33.7309,33.7309,33.0465,33.2421,248953
12-12-2018,33.3399,33.6332,33.1443,33.2421,290288
13-12-2018,33.4376,34.6109,33.1443,33.8287,512614
14-12-2018,33.8287,34.122,33.3398,33.4376,281137
17-12-2018,33.5354,33.5354,32.2644,32.2644,361495
18-12-2018,32.2644,32.2644,31.58,32.1666,451949
19-12-2018,32.4599,32.5577,31.8733,32.4599,183140
20-12-2018,32.2644,32.4599,31.971,32.3621,113733
21-12-2018,32.1666,32.2643,31.8732,32.0688,237869
24-12-2018,32.3621,32.3621,31.971,32.2644,225323
25-12-2018,31.3845,31.6778,30.5045,31.2867,363310
26-12-2018,31.2867,32.1666,31.2867,32.1666,248840
27-12-2018,32.6555,32.7532,32.2644,32.3621,157415
28-12-2018,32.4599,32.6554,32.1666,32.2644,180698
02-01-2019,32.3622,35.4908,32.3622,34.9042,1723444
03-01-2019,35.002,35.4908,33.5354,33.6332,679554
04-01-2019,33.6332,34.2198,33.2421,34.0242,472287
07-01-2019,33.9264,34.9041,33.8287,34.7086,490463
08-01-2019,34.5131,34.8064,34.2197,34.7086,607856
09-01-2019,34.8064,36.4685,34.8064,36.1752,1719633
10-01-2019,36.0774,36.6641,35.7841,36.273,609390
11-01-2019,36.273,36.4685,35.9797,36.1752,482237
14-01-2019,36.1752,36.1752,35.4908,35.6864,482904
15-01-2019,35.6864,36.0775,35.3931,35.9797,308714
16-01-2019,36.1752,36.6641,35.9797,36.3707,498036
17-01-2019,36.2729,36.2729,36.0774,36.0774,477663
18-01-2019,36.1752,36.1752,35.0997,35.1975,541819
21-01-2019,35.1975,35.9797,34.8064,35.6864,373144
22-01-2019,35.6864,37.153,35.4909,36.8596,1198320
23-01-2019,36.4685,37.544,36.4685,36.9574,572020
24-01-2019,37.0552,37.0552,36.5663,36.6641,195290
25-01-2019,36.5663,36.6641,36.1752,36.3707,435979
28-01-2019,36.1752,36.664,36.1752,36.6641,226840
29-01-2019,36.5663,37.153,36.273,36.8596,357285
30-01-2019,36.8596,37.7395,36.8596,37.7395,740010
31-01-2019,37.935,38.5217,37.6417,38.2284,854692
01-02-2019,38.0329,38.2284,37.7395,38.1306,346548
11-02-2019,38.1306,39.0105,38.1306,38.9128,404522
12-02-2019,38.9128,39.2061,38.4239,38.7172,764010
13-02-2019,38.6194,40.5748,38.6194,40.086,1358886
14-02-2019,40.086,40.2815,39.6949,39.695,493193
15-02-2019,39.695,39.7928,39.3039,39.4016,545138
18-02-2019,39.4016,39.8905,38.815,39.5972,758260
19-02-2019,39.4994,40.2816,36.273,37.544,1861529
20-02-2019,37.7395,37.9351,36.8596,37.2507,743986
21-02-2019,37.2507,38.1306,37.0552,38.1306,628856
22-02-2019,37.9351,38.3261,37.1529,38.2284,982187
25-02-2019,38.0329,38.9128,37.6418,37.8373,655181
26-02-2019,38.0328,38.3262,37.6418,37.9351,542700
27-02-2019,37.9351,39.5972,37.9351,39.3039,1931085
28-02-2019,39.1084,39.5972,38.3262,38.3262,1055368
01-03-2019,38.3262,39.7928,38.3262,39.5972,1231293
04-03-2019,39.3039,42.0415,39.3039,41.9437,2159830
05-03-2019,42.0415,42.0415,41.3571,41.6504,1352465
06-03-2019,40.5749,41.8459,40.5749,41.4548,815962
07-03-2019,41.2593,41.8459,40.9659,41.0637,713115
08-03-2019,41.0637,41.0637,39.6949,39.8905,1517915
11-03-2019,39.7927,40.3794,39.4994,39.8905,822075
12-03-2019,39.9883,40.5749,39.8905,40.2816,1432746
13-03-2019,40.2816,40.2816,39.7927,39.8905,1124763
14-03-2019,39.695,41.4548,39.695,41.0637,1510829
15-03-2019,40.5748,41.5526,40.5748,41.3571,1287320
18-03-2019,41.0638,42.9214,41.0638,42.3348,2222011
19-03-2019,42.4326,42.6281,41.0638,41.2593,1174541
20-03-2019,41.1615,41.4548,40.4771,41.3571,930047
21-03-2019,41.0638,41.846,40.0861,40.2816,2197087
22-03-2019,40.4771,40.7705,39.8905,40.5749,1009338
25-03-2019,40.086,40.2816,38.9128,39.695,932690
26-03-2019,39.695,40.0861,39.3039,39.5972,481600
27-03-2019,39.4994,40.3794,39.4994,40.086,931234
28-03-2019,39.9882,40.1838,39.6949,40.086,296111
29-03-2019,40.086,40.6726,39.9882,40.086,468418
01-04-2019,40.4771,40.4771,39.9882,39.9883,485279
02-04-2019,40.2816,40.4772,39.8905,39.9883,681023
03-04-2019,40.0861,40.0861,39.4994,39.695,394580
04-04-2019,39.7928,40.3794,39.695,40.086,593592
05-04-2019,40.086,40.3793,39.7927,40.086,307187
08-04-2019,39.9882,40.3793,39.9882,40.1838,513274
09-04-2019,40.2816,40.3793,39.4016,39.4016,894113
10-04-2019,39.5971,39.6949,38.3261,38.6195,1040263
11-04-2019,38.815,38.815,37.9351,38.2284,688483
12-04-2019,38.1306,40.086,37.6418,39.9883,1174325
16-04-2019,39.9883,40.5749,39.4017,40.2816,1077679
17-04-2019,40.0861,40.2816,39.3039,39.4994,670896
18-04-2019,39.6949,39.6949,38.9128,39.3039,635353
19-04-2019,39.4017,39.9883,39.0106,39.695,713845
22-04-2019,39.695,39.9883,39.3039,39.4016,654120
07-05-2019,40.4771,41.5526,39.5971,39.5972,1255680
08-05-2019,39.1083,39.1083,38.4239,38.4728,514730
09-05-2019,39.0105,39.0105,38.1795,38.2773,332280
10-05-2019,38.2773,38.7662,37.6907,38.2284,545760
13-05-2019,38.1306,39.5483,37.6418,39.2061,759280
14-05-2019,38.815,40.2816,38.7172,40.2816,963990
15-05-2019,40.3794,40.7705,39.8905,39.8905,654310
16-05-2019,39.8905,40.086,39.695,39.695,271190
17-05-2019,39.9883,40.2816,39.6461,39.695,516050
20-05-2019,39.695,40.3305,39.695,40.2327,839280
21-05-2019,40.4771,41.5037,40.4771,41.3571,2206220
22-05-2019,41.4549,42.2859,41.1616,41.6504,1690050
23-05-2019,41.6504,41.8459,41.4549,41.8459,830590
24-05-2019,41.8459,42.3348,41.4548,41.8948,1508050
27-05-2019,41.8948,42.4325,41.6993,42.4325,785510
28-05-2019,42.8236,43.9968,42.7258,43.9969,1946040
29-05-2019,43.9969,43.9969,42.9214,43.4102,1069250
30-05-2019,43.6057,44.2901,43.0191,43.8502,1309010
31-05-2019,44,44.35,43.45,43.45,1401520
03-06-2019,43,43,41.1,41.1,1032910
04-06-2019,41.9,41.9,41.1,41.45,566630
05-06-2019,42.4,42.4,41.6,42,463030
06-06-2019,41.9,41.95,41.25,41.5,354600
07-06-2019,42,43.2,41.7,43.2,1115580
10-06-2019,43.6,43.6,43.05,43.25,690310
11-06-2019,43.25,43.7,43,43.3,769000
12-06-2019,43.3,43.8,43.2,43.4,846880
13-06-2019,43.25,43.4,42.15,42.15,725360
14-06-2019,42.15,42.8,41.9,42.75,519420
17-06-2019,42.6,42.95,41.75,42.2,513740
18-06-2019,42.4,42.5,41.95,42.5,309680
19-06-2019,43,43.45,42.7,42.85,580300
20-06-2019,42.85,43.7,42.85,43.6,1009120
21-06-2019,43.9,43.9,42.9,43.2,757270
24-06-2019,43.4,43.4,42.85,42.9,498780
25-06-2019,42.9,42.9,42.2,42.2,1131940
26-06-2019,42.1,42.2,41.55,41.55,1139200
27-06-2019,41.8,41.9,41.2,41.2,822260
28-06-2019,41.2,42,41.2,42,662860
01-07-2019,42.35,42.4,41.9,42,296100
02-07-2019,42.3,42.3,41.8,42,296650
03-07-2019,42,42,41.7,41.8,225240
04-07-2019,42,42.35,42,42.3,467430
05-07-2019,42.4,42.45,42.15,42.2,466800
08-07-2019,42.05,42.9,41.95,42.9,850800
09-07-2019,42.9,43,42.6,42.8,489360
10-07-2019,42.75,43.65,42.75,43.25,1895640
11-07-2019,43.5,43.8,43.05,43.7,1048620
12-07-2019,43.65,44.3,43.55,43.9,1585470
15-07-2019,43.9,43.9,43.65,43.75,584740
16-07-2019,43.85,44.3,41.8,42.1,3059790
17-07-2019,42.1,42.65,41.8,42.5,1039330
18-07-2019,42.1,42.6,42.1,42.5,397910
19-07-2019,42.5,42.5,41.95,42.05,718570
22-07-2019,42,42.5,41.95,42,553500
23-07-2019,42,43,42,42.7,716430
24-07-2019,42.8,42.9,42.5,42.5,605350
25-07-2019,42.3,42.85,42.3,42.8,462160
26-07-2019,42.9,42.9,42.6,42.75,421020
29-07-2019,42.6,42.6,42,42.5,325580
30-07-2019,42,42.4,41.9,41.9,477390
31-07-2019,41.65,41.9,41.4,41.65,552290
01-08-2019,41.5,41.7,41.2,41.2,487820
02-08-2019,40.8,40.8,39.8,40,949220
05-08-2019,40,40.5,39.95,40.05,424610
06-08-2019,39.3,39.9,38.8,38.8,1086940
07-08-2019,39,39.5,39,39.2,659210
08-08-2019,39.2,39.95,39,39.95,321310
09-08-2019,39.5,40,39.3,39.35,417620
12-08-2019,39.4,39.9,39.3,39.4,281730
13-08-2019,39.15,39.45,39.05,39.2,347810
14-08-2019,39.4,39.5,39.2,39.2,217170
15-08-2019,38.1,39.2,38.1,38.6,420630
16-08-2019,38.6,39,38.6,38.9,326360
19-08-2019,39.2,39.2,38.95,39.05,145610
20-08-2019,39,39.45,39,39,324230
21-08-2019,39,39.4,39,39.3,365760
22-08-2019,39.5,39.5,39,39,271630
23-08-2019,39.1,39.1,38.3,38.6,433570
26-08-2019,38,38.6,37.35,37.5,632660
27-08-2019,37.6,38.1,36.05,36.05,1169520
28-08-2019,36.05,36.5,35.55,35.55,630220
29-08-2019,35.6,36.3,35.6,36,379250
30-08-2019,36.25,36.55,36,36.25,336220
03-09-2019,36.5,36.6,35.6,36,343430
04-09-2019,36,36,35.15,35.15,388440
05-09-2019,35.75,35.85,35.15,35.15,306880
06-09-2019,35.2,35.25,34.25,34.3,522990
09-09-2019,34.2,34.4,32.95,33.35,993180
10-09-2019,33.35,33.35,32,32.3,1074770
11-09-2019,32.2,32.85,32.1,32.85,508540
12-09-2019,33,34.3,33,34.2,468280
13-09-2019,34.2,34.5,33.5,34.2,416510
16-09-2019,34.1,34.2,33.2,33.3,504630
17-09-2019,33.3,33.3,32.8,33,553770
18-09-2019,33,33.8,33,33.5,401290
19-09-2019,33.6,33.9,33.5,33.9,249340
20-09-2019,33.9,34,33.3,33.35,383340
23-09-2019,33.35,33.4,33.05,33.05,244580
24-09-2019,33.1,33.4,33.05,33.15,194130
25-09-2019,33.15,33.4,33.05,33.2,280240
26-09-2019,33.2,33.25,32.7,32.85,430850
27-09-2019,33,33.05,32.75,32.8,224060
30-09-2019,32.85,33.7,32.85,33.6,464990
01-10-2019,33.65,33.65,33.4,33.6,241630
02-10-2019,33.6,33.6,33,33.15,364760
03-10-2019,32.6,32.95,32.55,32.8,243500
04-10-2019,32.8,33.55,32.8,33.15,203770
07-10-2019,33.15,33.3,32.65,32.65,181890
08-10-2019,32.95,33.35,32.65,33.35,335530
09-10-2019,33.3,34.9,33.1,34.8,1391720
10-10-2019,35,36,34.9,35.45,1067610
11-10-2019,35.3,35.45,35,35.1,556930
14-10-2019,35.1,35.2,34.85,35,506600
15-10-2019,35.1,35.9,34.9,35.7,691580
16-10-2019,36.25,36.25,35.75,35.75,498840
17-10-2019,36,36,35.25,35.3,310880
18-10-2019,35.1,35.5,34.7,34.7,427470
21-10-2019,34.7,34.7,34.25,34.25,320520
22-10-2019,34.3,35.3,34.3,35.25,311610
23-10-2019,35.25,35.4,34.9,34.9,352990
24-10-2019,34.9,35.3,34.75,35.3,278870
25-10-2019,35.5,35.75,35.3,35.6,360100
28-10-2019,35.6,35.8,35,35.1,276140
29-10-2019,35.1,35.4,35,35.25,312200
30-10-2019,35.25,35.4,35.1,35.15,351700
31-10-2019,35,35.2,34.9,35,394190
01-11-2019,35.3,36.55,35.25,36.5,1540650
04-11-2019,36.6,36.6,36,36.45,867720
05-11-2019,36.4,36.5,36.1,36.45,406220
06-11-2019,36.35,36.4,35.8,35.9,536950
07-11-2019,35.9,36.3,35.9,36.2,313150
08-11-2019,36.4,36.4,36,36.1,264110
11-11-2019,36.3,36.45,35.95,35.95,412590
12-11-2019,35.95,36.3,35.6,36.15,452140
13-11-2019,36.1,36.2,35.8,35.85,299670
14-11-2019,35.9,36.15,35.6,35.6,332150
15-11-2019,35.9,35.9,35.1,35.2,487800
18-11-2019,35.2,35.5,34.65,34.7,276560
19-11-2019,34.65,35,34.6,34.75,185980
20-11-2019,35.1,35.1,34.75,34.8,197170
21-11-2019,34.8,35,34.7,34.8,216420
22-11-2019,34.8,34.95,33.8,33.8,607680
25-11-2019,33.65,33.7,33,33.6,428140
26-11-2019,33.8,33.95,33.6,33.9,198510
27-11-2019,33.9,34.3,33.8,34.3,284510
28-11-2019,34.3,34.7,33.85,34.45,387800
29-11-2019,34.45,35,34.3,34.95,330370
02-12-2019,35,35.15,34.5,35.1,585250
03-12-2019,35.1,35.45,34.5,35.4,520910
04-12-2019,35.45,35.5,35.2,35.5,292750
05-12-2019,35.5,35.8,35.5,35.75,456310
06-12-2019,35.75,35.8,35.15,35.15,582610
09-12-2019,34.7,35.15,34.5,34.65,226580
10-12-2019,34.8,34.8,34.1,34.2,152340
11-12-2019,34.1,34.3,33.95,34.1,137730
12-12-2019,34.5,34.6,34.15,34.6,154360
13-12-2019,34.6,35,34.6,34.6,120870
16-12-2019,34.6,34.75,34.15,34.2,159640
17-12-2019,34.35,34.35,33.8,33.8,242640
18-12-2019,34,34,33.15,33.3,269700
19-12-2019,33.3,34.3,33.05,34.2,219280
20-12-2019,34.5,34.5,33.8,33.85,99440
23-12-2019,34,34.45,33.85,34.35,193480
24-12-2019,34.45,34.5,33.8,34,161890
25-12-2019,33.8,34.25,33.8,34.2,131980
26-12-2019,34.2,34.3,33.9,33.9,90240
27-12-2019,33.9,34,33.8,33.9,286840
30-12-2019,34,34.5,33.9,33.9,339280
31-12-2019,33.9,33.9,33.2,33.75,490540
02-01-2020,33.75,34.35,33.5,34.3,134600
03-01-2020,34.5,34.5,33.95,34.1,151600
06-01-2020,34.1,34.1,33.4,33.5,176000
07-01-2020,33.6,33.7,33.1,33.45,108420
08-01-2020,33,33.3,32.5,32.5,386610
09-01-2020,33,33.2,32.6,32.6,199950
10-01-2020,32.85,32.85,32.5,32.6,161600
13-01-2020,32.6,32.75,32.55,32.6,127840
14-01-2020,32.6,32.7,31.9,32.2,262760
15-01-2020,32.05,32.2,31.8,31.85,247290
16-01-2020,32,33,31.9,33,241750
17-01-2020,33,33,32.55,32.55,155850
20-01-2020,32.55,32.7,32.1,32.15,158270
21-01-2020,32.5,32.95,32.25,32.75,225710
22-01-2020,32.75,32.8,32.6,32.8,129780
30-01-2020,30.9,32.1,30.55,30.55,1031650
31-01-2020,29.1,29.3,28.45,28.45,1098740
03-02-2020,26.5,27.4,26.5,27,1041750
04-02-2020,27.65,27.65,26.1,26.7,1066590
05-02-2020,27,27.05,26.45,26.5,661210
06-02-2020,26.05,26.5,26,26.4,1565540
07-02-2020,26.8,28,26.7,28,1155030
10-02-2020,28,28,27.1,27.3,411790
11-02-2020,27.05,27.4,27.05,27.2,487720
12-02-2020,27.2,28,27.2,27.9,729410
13-02-2020,27.2,28,27.2,27.5,671580
14-02-2020,27.8,27.85,27.2,27.25,437250
17-02-2020,27,27,26.5,26.65,711840
18-02-2020,26.75,27.5,26.7,26.9,468930
19-02-2020,27.3,27.3,26.9,26.9,279240
20-02-2020,27.1,27.5,26.9,27,509880
21-02-2020,26.85,26.9,26.5,26.9,668070
24-02-2020,26.4,26.7,25.05,25.05,1136480
25-02-2020,23.55,24.3,23.55,23.9,970060
26-02-2020,23.8,23.8,23,23.1,1109560
27-02-2020,23,23.9,23,23.5,674960
28-02-2020,23.4,23.4,22.9,23,783100
02-03-2020,22.9,22.9,21.85,22.2,1300540
03-03-2020,22.5,23,22.5,22.7,789840
04-03-2020,22.7,24.25,22.6,24.25,1625180
05-03-2020,24.8,25.9,24.4,25.8,2161890
06-03-2020,25.5,25.55,24.8,24.95,782600
09-03-2020,23.25,23.4,23.25,23.25,1236390
10-03-2020,21.65,23.3,21.65,23,1358740
11-03-2020,23.4,23.4,22.15,22.55,945960
12-03-2020,21.7,22,21,21,1190690
13-03-2020,20,21,19.55,20.8,942390
16-03-2020,20.8,21,20.2,20.6,432720
17-03-2020,20.4,21.2,20,21.2,746910
18-03-2020,21.2,21.5,20.7,20.8,782900
19-03-2020,20.5,20.7,19.8,19.9,1030030
20-03-2020,19.8,20.4,19.8,19.9,739420
23-03-2020,19.8,19.8,18.55,18.55,1101930
24-03-2020,18.15,18.6,17.5,18.3,716080
25-03-2020,18.75,19.3,18.7,19.3,810880
26-03-2020,19.3,19.7,18.8,19.35,562310
27-03-2020,19.1,20,19.1,19.3,808780
30-03-2020,18.5,18.9,18,18.1,998870
31-03-2020,18.8,18.8,17.8,17.8,1126200
01-04-2020,17.8,18.65,17.75,18.5,1344060
03-04-2020,18.5,19.3,18.5,19.3,826490
06-04-2020,19.8,20.65,19.8,20.65,1510090
07-04-2020,21,21.4,20,20.3,1547550
08-04-2020,19.3,19.9,19.2,19.8,987730
09-04-2020,19.8,20.85,19.6,20.65,1629860
10-04-2020,21,22.05,20.55,22.05,2440190
13-04-2020,23.55,23.55,23,23.55,1751120
14-04-2020,24.8,24.8,22,23.45,2779780
15-04-2020,22.7,24.3,22.5,24.2,1763390
16-04-2020,24.2,24.5,23.8,24.35,1633830
17-04-2020,24.5,25.95,24.45,25.85,2561940
20-04-2020,26.5,27.65,26.3,27.65,3756320
21-04-2020,27.65,29,26.5,27.2,3415200
22-04-2020,27.2,27.5,26,27.2,1530240
23-04-2020,28.5,28.5,27.6,27.8,1520660
24-04-2020,27.8,27.8,26.95,27.35,1101860
27-04-2020,27.4,27.5,26.5,26.55,1365730
28-04-2020,26.55,26.55,25.6,26.1,1154220
29-04-2020,26.9,27.1,26.2,26.9,887800
04-05-2020,26.7,26.85,26.1,26.1,573850
05-05-2020,26,26.3,25.6,26,649350
06-05-2020,26,26.4,25.75,26.4,797520
07-05-2020,26.75,27,26.6,26.7,725660
08-05-2020,26.8,27.3,26.7,26.95,1244600
11-05-2020,26.9,27,26.75,26.9,938070
12-05-2020,26.9,27,26.65,26.95,989670
13-05-2020,26.95,28.2,26.8,27.95,2738210
14-05-2020,27.8,28,27.7,27.7,1099110
15-05-2020,27.65,27.8,27.1,27.35,729330
18-05-2020,27.3,27.3,26.5,26.85,1173050
19-05-2020,27.4,27.8,27.05,27.05,946220
20-05-2020,27.5,27.5,27.1,27.25,741240
21-05-2020,27.3,27.55,27.2,27.3,660700
22-05-2020,27.35,27.4,26.9,26.9,961980
25-05-2020,26.95,26.95,26.6,26.8,687010
26-05-2020,26.9,27.4,26.85,27.35,1307740
27-05-2020,27.9,28.5,27.9,28,4179840
28-05-2020,28,28.2,27.65,27.8,779720
29-05-2020,27.7,27.7,27.3,27.5,849850
01-06-2020,28.3,28.3,27.5,27.7,1088590
02-06-2020,27.7,27.85,27.45,27.45,933450
03-06-2020,27.45,27.45,27.2,27.35,534160
04-06-2020,27.8,28.35,27.35,27.85,1782690
05-06-2020,28,28.7,27.8,28.25,2174220
08-06-2020,28.75,28.9,28.5,28.75,2200190
09-06-2020,29,30.45,28.9,30.15,3082330
10-06-2020,30.2,30.25,29.2,29.9,1710790
11-06-2020,30,30,28,28,2610590
12-06-2020,27.1,28,27.1,27.8,2078150
15-06-2020,27.3,28,26.5,27.2,2156210
16-06-2020,27.2,28.05,27.2,28,830710
17-06-2020,28.3,28.3,27.65,27.95,995810
18-06-2020,27.8,27.8,27.45,27.55,478230
19-06-2020,27.5,27.6,27.2,27.35,637820
22-06-2020,27.25,27.25,26.75,27,872120
23-06-2020,27,27.6,26.9,27.1,531200
24-06-2020,27.2,27.3,27,27,333470
25-06-2020,26.5,27,26.5,26.7,455080
26-06-2020,26.9,27.1,26.3,26.3,671180
29-06-2020,26.3,26.3,24.65,24.9,860600
30-06-2020,25.1,26,24.95,25.1,576000
01-07-2020,25.1,25.85,25.1,25.7,280530
02-07-2020,26,26,25.6,25.6,258190
03-07-2020,25.8,26.2,25.8,25.9,213820
06-07-2020,26,26.3,25.9,26,208620
07-07-2020,26,26.5,26,26.25,450690
08-07-2020,26.3,26.55,26.25,26.3,345230
09-07-2020,26.3,26.8,26.3,26.6,365740
10-07-2020,26.6,26.6,26.15,26.4,389310
13-07-2020,26.35,26.5,26.2,26.25,278810
14-07-2020,26.25,26.5,26.2,26.4,283090
15-07-2020,26.6,26.6,26.3,26.45,243980
16-07-2020,26.5,26.55,26.35,26.35,259920
17-07-2020,26.4,26.4,26.1,26.2,241890
20-07-2020,26,26.35,26,26,257240
21-07-2020,26,26.2,25.75,25.9,225820
22-07-2020,26.1,26.1,25.8,25.8,162030
23-07-2020,25.8,26,25.8,25.8,203920
24-07-2020,25.8,25.95,24,24.35,898830
27-07-2020,22.65,22.7,22.65,22.65,844630
28-07-2020,21.2,23,21.2,23,1314370
29-07-2020,21.65,22.4,21.4,21.65,1210250
30-07-2020,21.65,22.35,21.65,22,513710
31-07-2020,21.7,21.8,21.25,21.7,421410
03-08-2020,21.5,22.3,21.3,22.3,568280
04-08-2020,22.4,23.1,22.4,23.05,820570
05-08-2020,23.4,24.15,23.2,24,925870
06-08-2020,24,24,23.2,23.75,773860
07-08-2020,23.2,23.7,23.2,23.65,389600
10-08-2020,23.7,24,23.6,23.65,544400
11-08-2020,23.7,24,23.5,23.55,562500
12-08-2020,23.65,24.25,23.65,24.05,948460
13-08-2020,24.3,25,24.1,25,719630
14-08-2020,25,25,24.5,24.6,560450
17-08-2020,24.1,24.6,23.8,24.1,658400
18-08-2020,24.1,24.5,24.05,24.1,253430
19-08-2020,24.1,24.45,24.1,24.3,194430
20-08-2020,24.3,24.3,23.9,24.1,430960
21-08-2020,24.15,24.25,24.05,24.2,331710
24-08-2020,24.5,24.5,24.25,24.45,679010
25-08-2020,24.6,24.9,24.45,24.8,759750
26-08-2020,24.95,24.95,24.65,24.7,471370
27-08-2020,24.6,24.75,24.3,24.6,462700
28-08-2020,24.9,24.9,24.45,24.65,631340
31-08-2020,25.1,25.9,25,25.7,1369150
01-09-2020,26.2,26.6,26,26.5,1425850
03-09-2020,27,27,26,26.4,1279610
04-09-2020,25.8,26.2,25.5,26.2,1125480
07-09-2020,26.4,26.65,26.2,26.2,954110
08-09-2020,26.4,26.45,26,26.2,320450
09-09-2020,26,26.2,25.9,26.2,286550
10-09-2020,26.4,26.45,26.15,26.2,465920
11-09-2020,26.25,26.25,26.1,26.2,350280
14-09-2020,26.3,27.25,26.3,27.25,1593440
15-09-2020,27.3,27.3,26.65,26.95,1011440
16-09-2020,27.2,27.3,26.9,26.9,624310
17-09-2020,26.9,26.95,26.8,26.8,614640
18-09-2020,26.8,26.9,26.75,26.85,375150
21-09-2020,26.85,27,26.85,26.85,714820
22-09-2020,26.5,26.8,26.5,26.65,324540
23-09-2020,26.9,26.95,26.75,26.85,362250
24-09-2020,26.8,26.85,26.7,26.75,409270
25-09-2020,26.75,26.85,26.65,26.7,320370
28-09-2020,26.65,26.8,26.65,26.7,469570
29-09-2020,26.7,26.9,26.65,26.75,916640
30-09-2020,26.7,26.8,26.55,26.7,343720
01-10-2020,26.8,27.5,26.8,27.3,1559450
02-10-2020,27.3,27.3,26.3,26.85,929580
05-10-2020,26.9,27.3,26.9,27.1,484960
06-10-2020,27.1,27.2,26.8,26.9,550300
07-10-2020,26.5,26.85,26.5,26.65,466110
08-10-2020,26.65,26.8,26.55,26.65,499750
09-10-2020,26.7,26.75,26.6,26.7,383110
12-10-2020,26.7,26.75,26.35,26.35,637920
13-10-2020,26.4,26.5,26.25,26.25,348660
14-10-2020,26.2,26.5,26.2,26.25,409830
15-10-2020,26.3,26.3,26,26.25,461430
16-10-2020,26.25,26.25,26,26.05,447420
19-10-2020,26.1,26.25,26.05,26.1,255690
20-10-2020,26,26,25.6,25.65,739960
21-10-2020,25.65,25.75,25.2,25.3,596180
22-10-2020,25.25,25.6,25.25,25.55,394600
23-10-2020,25.7,25.9,25.7,25.8,283830
26-10-2020,25.9,25.9,25.7,25.7,271330
27-10-2020,25.6,25.7,25.35,25.45,265650
28-10-2020,25.3,25.3,24.7,24.7,463260
29-10-2020,24,24.9,24,24.6,376600
30-10-2020,24.65,24.9,24.65,24.85,174420
02-11-2020,24.85,24.9,24.6,24.7,105160
03-11-2020,24.7,25,24.7,25,253640
04-11-2020,25.1,25.25,24.85,25.25,264860
05-11-2020,25.25,25.45,25.1,25.15,124400
06-11-2020,25.15,25.2,24.8,24.9,170030
09-11-2020,24.9,26,24.9,26,578530
10-11-2020,27.8,27.8,27,27.5,3518100
11-11-2020,27.6,27.6,26.8,27,875460
12-11-2020,27,27.1,26.55,26.8,576710
13-11-2020,26.5,27.15,26.35,27.15,1459130
16-11-2020,27.4,27.4,26.7,26.8,921370
17-11-2020,27.1,27.2,27,27.1,821070
18-11-2020,27.9,27.9,27.2,27.3,2813620
19-11-2020,27.3,27.3,26.9,27,763200
20-11-2020,26.9,27.35,26.7,27.2,977970
23-11-2020,27.3,27.35,26.85,27,673760
24-11-2020,27,27.15,26.75,26.75,982590
25-11-2020,26.8,27,26.8,26.85,657860
26-11-2020,26.85,26.9,26.6,26.7,449000
27-11-2020,26.7,26.8,26.7,26.75,334760
30-11-2020,26.75,27.2,26.7,26.7,806660
01-12-2020,26.45,26.45,25.6,26.45,790900
02-12-2020,26.05,26.3,26.05,26.2,807120
03-12-2020,26.15,26.2,26.05,26.15,587680
04-12-2020,26.15,26.5,26.15,26.4,483950
07-12-2020,26.5,26.65,26.45,26.6,563080
08-12-2020,26.8,26.8,26.55,26.65,539900
09-12-2020,26.7,27.05,26.7,26.85,793890
10-12-2020,27,27,26.5,26.55,683250
11-12-2020,26.7,27.5,26.6,27.45,2357600
14-12-2020,27.85,27.85,27.5,27.7,1550880
15-12-2020,27.5,27.9,27.4,27.7,1228820
16-12-2020,27.6,28.85,27.5,28.5,1920380
17-12-2020,28.35,28.7,27.9,28,1586160
18-12-2020,28.05,28.4,28.05,28.15,942350
21-12-2020,28.2,28.3,28.05,28.25,1802010
22-12-2020,28.05,28.2,27.8,28.05,1207330
23-12-2020,28.1,28.15,27.7,27.75,1552100
24-12-2020,27.75,27.9,25.9,27.35,1157430
25-12-2020,28.15,28.4,27.25,28.15,1618240
28-12-2020,29,29,28,28.15,1556300
29-12-2020,28.3,28.4,27.85,28.3,1277340
30-12-2020,28.35,28.9,28.3,28.35,1104710
31-12-2020,28.3,28.55,28.25,28.3,742640
04-01-2021,28.5,28.9,28.3,28.55,1966600
